CustomerID,CustomerName,OrderPriority,Discount,UnitPrice,ShippingCost,ShipMode,CustomerSegment,ProductCategory,ProductSubCategory,ProductContainer,ProductName,ProductBaseMargin,Country,Region,StateorProvince,City,PostalCode,OrderDate,ShipDate,Profit,Quantityorderednew,Sales,OrderID
191,Gerald Kearney,Not Specified,0.05,3.8,1.49,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,United States,Central,Illinois,Aurora,60505,09/04/2015,11/04/2015,14.467,14,53.26,89093
191,Gerald Kearney,Not Specified,0.09,30.73,4,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,United States,Central,Illinois,Aurora,60505,09/04/2015,09/04/2015,-99.9864,7,203.49,89093
191,Gerald Kearney,Not Specified,0,125.99,8.08,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC ST7762,0.57,United States,Central,Illinois,Aurora,60505,09/04/2015,10/04/2015,1348.59672,22,2356.01,89093
1634,Katherine W Epstein,Not Specified,0.08,100.97,14,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,0.37,United States,South,Mississippi,Jackson,39212,09/04/2015,10/04/2015,-73.49412,15,1483.16,90532
2334,Stephanie Hawkins,Not Specified,0.05,14.81,13.32,Regular Air,Small Business,Office Supplies,Appliances,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",0.43,United States,Central,Wisconsin,Greenfield,53220,09/04/2015,11/04/2015,-190.49,8,115.99,89609
2334,Stephanie Hawkins,Not Specified,0.08,2.78,1.25,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 318,0.59,United States,Central,Wisconsin,Greenfield,53220,09/04/2015,10/04/2015,-8.77,7,19.46,89609
2847,Vanessa Day,Not Specified,0.04,90.48,19.99,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,0.4,United States,South,Tennessee,Collierville,38017,09/04/2015,11/04/2015,55.5552,3,268.64,85928
2847,Vanessa Day,Not Specified,0.02,9.77,6.02,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,0.48,United States,South,Tennessee,Collierville,38017,09/04/2015,10/04/2015,-535.332,9,87.68,85928
2847,Vanessa Day,Not Specified,0.09,34.99,7.73,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Box,Hunt Boston® Vacuum Mount KS Pencil Sharpener,0.59,United States,South,Tennessee,Collierville,38017,09/04/2015,11/04/2015,-208.7204,1,37.62,85928
1602,Frank Hess,Critical,0.1,9.11,2.15,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,United States,East,Maryland,Waldorf,20601,10/04/2015,12/04/2015,-3.9312,2,17.42,89680
451,Joyce Murray,High,0.03,15.99,11.28,Regular Air,Home Office,Technology,Office Machines,Medium Box,"210 Trimline Phone, White",0.38,United States,West,California,Los Altos,94024,10/04/2015,11/04/2015,-53.2962,2,35.48,86010
3191,Jenny Hawkins,High,0.09,35.94,6.66,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,United States,Central,Wisconsin,Stevens Point,54481,10/04/2015,12/04/2015,172.5644,9,312.22,86448
2684,Edna Michael,Low,0.07,4.97,5.71,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"DAX Value U-Channel Document Frames, Easel Back",0.54,United States,South,Florida,Port Charlotte,33952,10/04/2015,15/04/2015,-180.152,5,26.66,89148
2684,Edna Michael,Low,0.09,2.62,0.8,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,0.39,United States,South,Florida,Port Charlotte,33952,10/04/2015,12/04/2015,8.388,12,29.55,89148
2684,Edna Michael,Low,0.03,65.99,8.8,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,6120,0.58,United States,South,Florida,Port Charlotte,33952,10/04/2015,10/04/2015,9.9399,21,1237.4,89148
1103,Sidney Bowling,Not Specified,0.05,328.14,91.05,Delivery Truck,Home Office,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0.57,United States,Central,Nebraska,Omaha,68046,10/04/2015,11/04/2015,772.04,7,2291.39,90977
1104,Timothy Ross,Not Specified,0.05,328.14,91.05,Delivery Truck,Home Office,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0.57,United States,East,New York,New York City,10282,10/04/2015,11/04/2015,772.04,29,9492.92,27456
1185,Lee Xu,Not Specified,0.08,11.7,6.96,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,0.5,United States,South,Alabama,Madison,35756,10/04/2015,13/04/2015,28.566,8,87.8,85940
2430,Kimberly Reilly,Not Specified,0.04,7.08,2.35,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,United States,Central,Texas,Killeen,76541,10/04/2015,11/04/2015,24.59,7,49.1,91109
2999,Kim McCarthy,Not Specified,0.03,10.98,3.37,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,0.57,United States,Central,Michigan,Oak Park,48237,10/04/2015,11/04/2015,11.82,5,56.19,87041
2363,Jacob Murray,High,0,5.77,5.92,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,DAX Cubicle Frames - 8x10,0.55,United States,East,Ohio,Medina,44256,11/04/2015,13/04/2015,-61.5276,11,69.89,90040
2862,Carrie High,High,0,12.22,2.85,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Aluminum Document Frame,0.55,United States,Central,Nebraska,La Vista,68128,11/04/2015,12/04/2015,76.3899,9,110.71,88278
369,Troy Moon,Low,0.09,19.23,6.15,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",0.44,United States,West,California,Oakland,94601,11/04/2015,13/04/2015,211.232,21,394.1,90292
1712,Regina Langley,Low,0.03,11.66,7.95,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",0.58,United States,South,Georgia,Martinez,30907,11/04/2015,20/04/2015,-31.094,22,267.32,87749
721,Melvin Duke,Medium,0.01,7.28,11.15,Regular Air,Corporate,Office Supplies,Paper,Small Box,"Array® Parchment Paper, Assorted Colors",0.37,United States,Central,Indiana,Frankfort,46041,11/04/2015,13/04/2015,-24.246,1,11.21,91054
445,Judy Barrett,Not Specified,0.03,48.04,19.99,Regular Air,Small Business,Office Supplies,Paper,Small Box,14-7/8 x 11 Blue Bar Computer Printout Paper,0.37,United States,Central,Nebraska,Norfolk,68701,11/04/2015,13/04/2015,-4.46,2,101.71,88083
918,Kerry Jernigan,High,0.05,35.51,6.31,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Steel Personal Filing/Posting Tote,0.58,United States,West,California,Rancho Cucamonga,91730,12/04/2015,14/04/2015,6.11,2,73.1,90492
919,Tracy Livingston,High,0.1,8.34,2.64,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,United States,West,California,Redding,96003,12/04/2015,12/04/2015,-6.34,6,47.95,90492
920,Jessie Kelly,High,0.03,8.04,8.94,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Fellowes Twister Kit, Gray/Clear, 3/pkg",0.4,United States,West,California,Redlands,92374,12/04/2015,14/04/2015,-160.2755,9,76.77,90492
754,Helen Lyons,Low,0.06,119.99,14,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Epson C82 Color Inkjet Printer,0.36,United States,West,Arizona,Prescott Valley,86314,12/04/2015,19/04/2015,-207.679788,2,243.86,90439
3221,Sean Pugh,Not Specified,0.03,6.68,1.5,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Sanford Liquid Accent Highlighters,0.48,United States,South,Florida,Sunrise,33322,12/04/2015,13/04/2015,-577.304,7,48.32,90815
171,Christina Matthews,Critical,0.05,1.88,1.49,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Staples® General Use 3-Ring Binders,0.37,United States,East,New Jersey,Fort Lee,7024,13/04/2015,15/04/2015,-2.9095,1,3.42,87464
1561,Edwin Coley,Critical,0.05,12.2,6.02,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Advantus Panel Wall Certificate Holder - 8.5x11,0.43,United States,Central,Texas,Mansfield,76063,13/04/2015,14/04/2015,-6.642,5,63.93,88094
2738,Sherri Kramer,Critical,0.02,33.98,1.99,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",0.45,United States,East,Vermont,South Burlington,5403,13/04/2015,15/04/2015,164.0613,7,237.77,89017
3169,Janice Boswell,Critical,0.08,7.28,11.15,Express Air,Small Business,Office Supplies,Paper,Small Box,"Array® Parchment Paper, Assorted Colors",0.37,United States,South,Florida,Port Orange,32127,13/04/2015,14/04/2015,-44.415,1,14.66,86490
2973,Sally Liu,High,0.01,30.97,4,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,United States,Central,Wisconsin,New Berlin,53151,13/04/2015,15/04/2015,17.1028,17,523.06,87186
2973,Sally Liu,High,0.08,125.99,7.69,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,United States,Central,Wisconsin,New Berlin,53151,13/04/2015,15/04/2015,1269.38196,23,2424.68,87186
2250,Alvin Hoover,Low,0,2.08,5.33,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,0.43,United States,East,Pennsylvania,State College,16801,13/04/2015,20/04/2015,-192.5532,22,51.41,86699
940,Albert Maxwell,Low,0.09,100.98,35.84,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,United States,East,Connecticut,New Milford,6776,14/04/2015,19/04/2015,-193.58,4,396.19,90844
329,Faye Dyer,Medium,0.06,296.18,54.12,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,United States,East,Maine,Sanford,4073,14/04/2015,15/04/2015,-715.778206,5,1170.21,89726
331,Bradley Pollock,Medium,0.01,29.1,4,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Acco Keyboard-In-A-Box®,0.78,United States,East,New Hampshire,Goffstown,3045,14/04/2015,16/04/2015,-22.82,8,243.32,89726
1559,Zachary Maynard,Critical,0.1,226.67,28.16,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon GuestStacker Chair,0.59,United States,South,Virginia,Blacksburg,24060,15/04/2015,17/04/2015,-390.768,5,1088.26,87424
1632,Lori Wolfe,High,0.02,25.99,5.37,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Box,"BOSTON® Ranger® #55 Pencil Sharpener, Black",0.56,United States,South,Mississippi,Hattiesburg,39401,15/04/2015,17/04/2015,-88.158,9,243.24,90533
553,Kristine Connolly,Low,0.01,4.98,7.44,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,West,California,Los Angeles,90008,15/04/2015,24/04/2015,-179.592,63,330.21,8165
555,Walter Young,Low,0.01,4.98,7.44,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,West,Utah,Pleasant Grove,84062,15/04/2015,24/04/2015,-161.6328,16,83.86,86191
2952,Thelma Murray,Medium,0.08,5.74,5.01,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Binder Posts,0.39,United States,East,Ohio,Grove City,43123,15/04/2015,17/04/2015,-61.62804,12,70.03,91398
568,Peter McConnell,Not Specified,0.09,70.97,3.5,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,United States,South,Mississippi,Columbus,39701,15/04/2015,15/04/2015,-99.568,12,805.99,88880
1607,Kathleen Huang Hall,Not Specified,0.01,15.16,15.09,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",0.39,United States,East,New York,Freeport,11520,15/04/2015,15/04/2015,-200.859,7,110.93,87994
1818,Ian Hall,Not Specified,0.06,17.98,8.51,Regular Air,Consumer,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,United States,Central,Michigan,Dearborn,48126,15/04/2015,17/04/2015,-47.243088,3,56.38,85991
1818,Ian Hall,Not Specified,0.1,9.99,4.78,Express Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1896,0.4,United States,Central,Michigan,Dearborn,48126,15/04/2015,18/04/2015,9.154,12,119.13,85991
1821,Vanessa Boyer,Not Specified,0.07,18.65,3.77,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,3M Polarizing Light Filter Sleeves,0.39,United States,East,New York,New York City,10177,15/04/2015,16/04/2015,149.72,34,643.64,47108
1821,Vanessa Boyer,Not Specified,0.06,17.98,8.51,Regular Air,Consumer,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,United States,East,New York,New York City,10177,15/04/2015,17/04/2015,-52.49232,13,244.31,47108
1821,Vanessa Boyer,Not Specified,0.1,9.99,4.78,Express Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1896,0.4,United States,East,New York,New York City,10177,15/04/2015,18/04/2015,7.96,47,466.58,47108
1821,Vanessa Boyer,Not Specified,0.08,175.99,8.99,Express Air,Consumer,Technology,Telephones and Communication,Small Box,2180,0.57,United States,East,New York,New York City,10177,15/04/2015,16/04/2015,-459.0828,16,2290.69,47108
2139,Jon Kendall,Critical,0.05,2550.14,29.7,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,0.57,United States,Central,Wisconsin,Watertown,53094,16/04/2015,17/04/2015,-3971.0628,2,4845.27,86003
1916,Marcia Feldman,High,0.01,125.99,8.99,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,SC7868i,0.55,United States,South,Arkansas,Little Rock,72209,16/04/2015,18/04/2015,-45.472,9,1011.44,85895
653,Ann Katz,Not Specified,0,2.78,1.49,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Suede Grain Vinyl Binders,0.36,United States,West,California,Rancho Cucamonga,91730,16/04/2015,17/04/2015,20.6448,9,29.92,91213
1041,Mildred Chase,Critical,0.06,55.94,4,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",0.74,United States,West,California,Woodland,95695,17/04/2015,18/04/2015,-13.77,6,322.77,87846
1041,Mildred Chase,Critical,0.07,6.3,0.5,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 48,0.39,United States,West,California,Woodland,95695,17/04/2015,17/04/2015,44.9121,11,65.09,87846
1350,Jackie Burke,High,0,12.2,6.02,Express Air,Home Office,Furniture,Office Furnishings,Small Pack,Advantus Panel Wall Certificate Holder - 8.5x11,0.43,United States,South,Florida,Carol City,33055,17/04/2015,18/04/2015,-172.298,4,56.24,88233
2867,Dana Teague,High,0.01,125.99,8.99,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,United States,East,District of Columbia,Washington,20016,17/04/2015,18/04/2015,-582.648,2,226.88,11013
2868,Eugene Clayton,High,0.01,125.99,8.99,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,United States,West,Washington,Edmonds,98026,17/04/2015,18/04/2015,-582.648,1,113.44,85827
1889,Oscar Bowers,Low,0.09,78.8,35,Regular Air,Home Office,Office Supplies,Storage & Organization,Large Box,Space Solutions™ Industrial Galvanized Steel Shelving.,0.83,United States,East,Ohio,Kettering,45429,17/04/2015,21/04/2015,-1025.0172,14,1059.38,90631
2593,Anne Schultz,Low,0.02,419.19,19.99,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,United States,South,Georgia,Athens,30605,17/04/2015,17/04/2015,-39.606,10,4354.55,87772
377,Sylvia Bush,Medium,0.03,25.98,5.37,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,3M Office Air Cleaner,0.5,United States,Central,Illinois,Batavia,60510,17/04/2015,17/04/2015,250.0376,17,460.87,89579
2004,James Dickinson Ball,Medium,0.06,4.24,5.41,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,United States,West,Montana,Bozeman,59715,17/04/2015,19/04/2015,-78.91668,10,45,91277
2004,James Dickinson Ball,Medium,0.04,6783.02,24.49,Regular Air,Home Office,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,United States,West,Montana,Bozeman,59715,17/04/2015,19/04/2015,-13562.63741,1,6569.07,91277
507,Carol Saunders,Critical,0.01,55.98,4.86,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1908,0.36,United States,South,Kentucky,Bowling Green,42104,18/04/2015,20/04/2015,32.9409,11,646.97,87357
507,Carol Saunders,Critical,0.04,65.99,8.99,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,United States,South,Kentucky,Bowling Green,42104,18/04/2015,19/04/2015,131.334,17,946.29,87357
665,Miriam Mueller,Critical,0.02,130.98,30,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,United States,South,Tennessee,Murfreesboro,37130,18/04/2015,19/04/2015,90.762,6,793.39,88678
1959,Bonnie Matthews Rowland,Low,0.02,9.99,11.59,Regular Air,Home Office,Office Supplies,Paper,Small Box,Hammermill Color Copier Paper (28Lb. and 96 Bright),0.4,United States,South,Florida,Miami,33916,18/04/2015,27/04/2015,-171.1577,43,475.42,26342
1959,Bonnie Matthews Rowland,Low,0.02,48.04,5.79,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1937,0.37,United States,South,Florida,Miami,33916,18/04/2015,23/04/2015,624.239,74,3598.82,26342
1959,Bonnie Matthews Rowland,Low,0.04,6.68,4.91,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1986,0.37,United States,South,Florida,Miami,33916,18/04/2015,25/04/2015,-14.3241,5,41.22,26342
1962,Sean Burton,Low,0.02,48.04,5.79,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1937,0.37,United States,Central,Michigan,Saginaw,48601,18/04/2015,23/04/2015,604.0191,18,875.39,88857
1962,Sean Burton,Low,0.04,6.68,4.91,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1986,0.37,United States,Central,Michigan,Saginaw,48601,18/04/2015,25/04/2015,-11.6316,1,8.24,88857
1826,Kate Peck,Medium,0.1,52.99,19.99,Express Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",0.81,United States,Central,Iowa,Bettendorf,52722,18/04/2015,19/04/2015,-517.17,7,337.59,86958
1827,Vincent Hale,Medium,0.07,100.98,57.38,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",0.78,United States,Central,Iowa,Burlington,52601,18/04/2015,21/04/2015,-429.86,2,215.32,86958
1827,Vincent Hale,Medium,0.03,85.99,0.99,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory34,0.55,United States,Central,Iowa,Burlington,52601,18/04/2015,20/04/2015,264.1665,5,382.85,86958
2097,Patsy Shea,Medium,0.1,300.97,7.18,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,South,South Carolina,Hilton Head Island,29915,18/04/2015,19/04/2015,138.018,4,1094.33,87889
2098,Tracy Dyer,Medium,0.06,39.89,3.04,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,Ultra Commercial Grade Dual Valve Door Closer,0.53,United States,South,South Carolina,Mount Pleasant,29464,18/04/2015,20/04/2015,38.874,10,389.97,87889
